CODGEO;DEP;LIBGEO;Zonage en vigueur depuis le 5 septembre 2025;Reclassement 5 septembre 2025
02370;02;Hargicourt;C;Non
02371;02;Harly;B2;Non
02372;02;Hartennes-et-Taux;C;Non
02373;02;Hary;C;Non
02374;02;Lehaucourt;C;Non
02375;02;Hautevesnes;B2;Non
02376;02;Hauteville;C;Non
02377;02;Haution;C;Non
02378;02;La Hérie;C;Non
02379;02;Le Hérie-la-Viéville;C;Non
02380;02;Hinacourt;C;Non
02381;02;Hirson;C;Non
02382;02;Holnon;C;Non
02383;02;Homblières;B2;Non
02384;02;Houry;C;Non
02385;02;Housset;C;Non
02386;02;Iron;C;Non
02387;02;Itancourt;C;Non
02388;02;Iviers;C;Non
02389;02;Jaulgonne;C;Non
02390;02;Jeancourt;C;Non
02391;02;Jeantes;C;Non
02392;02;Joncourt;C;Non
02393;02;Jouaignes;C;Non
02395;02;Jumencourt;C;Non
02396;02;Jumigny;C;Non
02397;02;Jussy;C;Non
02398;02;Juvigny;C;Non
02399;02;Juvincourt-et-Damary;C;Non
02400;02;Laffaux;C;Non
02401;02;Laigny;C;Non
02402;02;Lanchy;C;Non
02403;02;Landifay-et-Bertaignemont;C;Non
02404;02;Landouzy-la-Cour;C;Non
02405;02;Landouzy-la-Ville;C;Non
02406;02;Landricourt;C;Non
02407;02;Laniscourt;C;Non
02408;02;Laon;B2;Non
02409;02;Lappion;C;Non
02410;02;Largny-sur-Automne;B2;Non
02411;02;Latilly;C;Non
02412;02;Launoy;C;Non
02413;02;Laval-en-Laonnois;C;Non
02414;02;Lavaqueresse;C;Non
02415;02;Laversine;C;Non
02416;02;Lemé;C;Non
02417;02;Lempire;C;Non
02418;02;Lerzy;C;Non
02419;02;Leschelle;C;Non
02420;02;Lesdins;B2;Non
02421;02;Lesges;C;Non
02422;02;Lesquielles-Saint-Germain;C;Non
02423;02;Leuilly-sous-Coucy;C;Non
02424;02;Leury;C;Non
02425;02;Leuze;C;Non
02426;02;Levergies;C;Non
02427;02;Lhuys;C;Non
02428;02;Licy-Clignon;C;Non
02429;02;Lierval;C;Non
02430;02;Liesse-Notre-Dame;C;Non
02431;02;Liez;C;Non
02432;02;Limé;C;Non
02433;02;Lislet;C;Non
02435;02;Logny-lès-Aubenton;C;Non
02438;02;Longpont;B2;Non
02439;02;Les Septvallons;C;Non
02440;02;Lor;C;Non
02441;02;Louâtre;C;Non
02442;02;Loupeigne;C;Non
02443;02;Lucy-le-Bocage;C;Non
02444;02;Lugny;C;Non
02445;02;Luzoir;C;Non
02446;02;Ly-Fontaine;C;Non
02447;02;Maast-et-Violaine;C;Non
02448;02;Mâchecourt;C;Non
02449;02;Macogny;C;Non
02450;02;Macquigny;C;Non
02451;02;Magny-la-Fosse;C;Non
02452;02;Maissemy;C;Non
02453;02;Maizy;C;Non
02454;02;La Malmaison;C;Non
02455;02;Malzy;C;Non
02456;02;Manicamp;C;Non
02457;02;Marchais;C;Non
02458;02;Dhuys et Morin-en-Brie;B2;Non
02459;02;Marcy;B2;Non
02460;02;Marcy-sous-Marle;C;Non
02461;02;Marest-Dampcourt;C;Non
02462;02;Mareuil-en-Dôle;C;Non
02463;02;Marfontaine;C;Non
02464;02;Margival;C;Non
02465;02;Marigny-en-Orxois;B2;Non
02466;02;Marizy-Sainte-Geneviève;C;Non
02467;02;Marizy-Saint-Mard;C;Non
02468;02;Marle;C;Non
02469;02;Marly-Gomont;C;Non
02470;02;Martigny;C;Non
02471;02;Martigny-Courpierre;C;Non
02472;02;Mauregny-en-Haye;C;Non
02473;02;Mayot;C;Non
02474;02;Mennessis;C;Non
02476;02;Mennevret;C;Non
02477;02;Mercin-et-Vaux;B2;Non
02478;02;Merlieux-et-Fouquerolles;C;Non
02480;02;Mesbrecourt-Richecourt;C;Non
02481;02;Mesnil-Saint-Laurent;B2;Non
02482;02;Meurival;C;Non
02483;02;Mézières-sur-Oise;C;Non
02484;02;Mézy-Moulins;C;Non
02485;02;Missy-aux-Bois;C;Non
02486;02;Missy-lès-Pierrepont;C;Non
02487;02;Missy-sur-Aisne;C;Non
02488;02;Molain;C;Non
02489;02;Molinchart;C;Non
02490;02;Monampteuil;C;Non
02491;02;Monceau-le-Neuf-et-Faucouzy;C;Non
02492;02;Monceau-lès-Leups;C;Non
02493;02;Monceau-le-Waast;C;Non
02494;02;Monceau-sur-Oise;C;Non
02495;02;Mondrepuis;C;Non
02496;02;Monnes;B2;Non
02497;02;Mons-en-Laonnois;C;Non
02498;02;Montaigu;C;Non
02499;02;Montbavin;C;Non
02500;02;Montbrehain;C;Non
02501;02;Montchâlons;C;Non
02502;02;Montcornet;C;Non
02503;02;Mont-d'Origny;C;Non
02504;02;Montescourt-Lizerolles;C;Non
02505;02;Montfaucon;C;Non
02506;02;Montgobert;C;Non
02507;02;Montgru-Saint-Hilaire;C;Non
02508;02;Monthenault;C;Non
02509;02;Monthiers;C;Non
02510;02;Monthurel;C;Non
02511;02;Montigny-en-Arrouaise;C;Non
02512;02;Montigny-l'Allier;B2;Non
02513;02;Montigny-le-Franc;C;Non
02514;02;Montigny-Lengrain;C;Non
02515;02;Montigny-lès-Condé;C;Non
02516;02;Montigny-sous-Marle;C;Non
02517;02;Montigny-sur-Crécy;C;Non
02518;02;Montlevon;C;Non
02519;02;Montloué;C;Non
02520;02;Mont-Notre-Dame;C;Non
02521;02;Montreuil-aux-Lions;B2;Non
02522;02;Mont-Saint-Jean;C;Non
02523;02;Mont-Saint-Martin;C;Non
02524;02;Mont-Saint-Père;C;Non
02525;02;Morcourt;B2;Non
02526;02;Morgny-en-Thiérache;C;Non
02527;02;Morsain;C;Non
02528;02;Mortefontaine;C;Non
02529;02;Mortiers;C;Non
02530;02;Moulins;C;Non
02531;02;Moussy-Verneuil;C;Non
02532;02;Moÿ-de-l'Aisne;C;Non
02533;02;Muret-et-Crouttes;C;Non
02534;02;Muscourt;C;Non
02535;02;Nampcelles-la-Cour;C;Non
02536;02;Nampteuil-sous-Muret;C;Non
02537;02;Nanteuil-la-Fosse;C;Non
02538;02;Nanteuil-Notre-Dame;C;Non
02539;02;Nauroy;C;Non
02540;02;Nesles-la-Montagne;C;Non
02541;02;Neufchâtel-sur-Aisne;C;Non
02542;02;Neuflieux;C;Non
02543;02;Neuilly-Saint-Front;B2;Non
02544;02;Neuve-Maison;C;Non
02545;02;La Neuville-Bosmont;C;Non
02546;02;La Neuville-en-Beine;C;Non
02547;02;La Neuville-Housset;C;Non
02548;02;La Neuville-lès-Dorengt;C;Non
02549;02;Neuville-Saint-Amand;B2;Non
02550;02;Neuville-sur-Ailette;C;Non
02551;02;Neuville-sur-Margival;C;Non
02552;02;Neuvillette;C;Non
02553;02;Nizy-le-Comte;C;Non
02554;02;Nogentel;B2;Non
02555;02;Nogent-l'Artaud;B2;Reclassement
02556;02;Noircourt;C;Non
02557;02;Noroy-sur-Ourcq;C;Non
02558;02;Le Nouvion-en-Thiérache;C;Non
02559;02;Nouvion-et-Catillon;C;Non
02560;02;Nouvion-le-Comte;C;Non
02561;02;Nouvion-le-Vineux;C;Non
02562;02;Nouvron-Vingré;C;Non
02563;02;Noyales;C;Non
02564;02;Bernoy-le-Château;C;Non
02565;02;Œuilly;C;Non
02566;02;Ognes;C;Non
02567;02;Ohis;C;Non
02568;02;Oigny-en-Valois;C;Non
02569;02;Oisy;C;Non
02570;02;Ollezy;C;Non
02571;02;Omissy;B2;Non
02572;02;Orainville;C;Non
02573;02;Orgeval;C;Non
02574;02;Origny-en-Thiérache;C;Non
02575;02;Origny-Sainte-Benoite;C;Non
02576;02;Osly-Courtil;C;Non
02577;02;Ostel;C;Non
02578;02;Oulches-la-Vallée-Foulon;C;Non
02579;02;Oulchy-la-Ville;C;Non
02580;02;Oulchy-le-Château;C;Non
02581;02;Paars;C;Non
02582;02;Paissy;C;Non
02583;02;Pancy-Courtecon;C;Non
02584;02;Papleux;C;Non
02585;02;Parcy-et-Tigny;C;Non
02586;02;Parfondeval;C;Non
02587;02;Parfondru;C;Non
02588;02;Pargnan;C;Non
02589;02;Pargny-et-Filain;C;Non
02590;02;Pargny-la-Dhuys;C;Non
02591;02;Pargny-les-Bois;C;Non
02592;02;Parpeville;C;Non
02593;02;Pasly;C;Non
02594;02;Passy-en-Valois;B2;Non
02595;02;Passy-sur-Marne;C;Non
02596;02;Pavant;B2;Non
02598;02;Pernant;C;Non
02599;02;Pierremande;C;Non
02600;02;Pierrepont;C;Non
02601;02;Pignicourt;C;Non
02602;02;Pinon;C;Non
02604;02;Pithon;C;Non
02605;02;Pleine-Selve;C;Non
02606;02;Le Plessier-Huleu;C;Non
02607;02;Ploisy;C;Non
02608;02;Plomion;C;Non
02609;02;Ployart-et-Vaurseine;C;Non
02610;02;Pommiers;C;Non
02612;02;Pont-Arcy;C;Non
02613;02;Pontavert;C;Non
02614;02;Pontru;C;Non
02615;02;Pontruet;C;Non
02616;02;Pont-Saint-Mard;C;Non
02617;02;Pouilly-sur-Serre;C;Non
02618;02;Prémont;C;Non
02619;02;Prémontré;C;Non
02620;02;Presles-et-Boves;C;Non
02621;02;Presles-et-Thierny;C;Non
02622;02;Priez;B2;Non
02623;02;Prisces;C;Non
02624;02;Proisy;C;Non
02625;02;Proix;C;Non
02626;02;Prouvais;C;Non
02627;02;Proviseux-et-Plesnoy;C;Non
02628;02;Puiseux-en-Retz;C;Non
02629;02;Puisieux-et-Clanlieu;C;Non
02631;02;Quierzy;C;Non
02632;02;Quincy-Basse;C;Non
02633;02;Quincy-sous-le-Mont;C;Non
02634;02;Raillimont;C;Non
02635;02;Ramicourt;C;Non
02636;02;Regny;C;Non
02637;02;Remaucourt;B2;Non
02638;02;Remies;C;Non
02639;02;Remigny;C;Non
02640;02;Renansart;C;Non
02641;02;Renneval;C;Non
02642;02;Résigny;C;Non
02643;02;Ressons-le-Long;C;Non
02644;02;Retheuil;C;Non
02645;02;Reuilly-Sauvigny;C;Non
02647;02;Ribeauville;C;Non
02648;02;Ribemont;C;Non
02649;02;Rocourt-Saint-Martin;C;Non
02650;02;Rocquigny;C;Non
02651;02;Rogécourt;C;Non
02652;02;Rogny;C;Non
02653;02;Romeny-sur-Marne;C;Non
02654;02;Romery;C;Non
02655;02;Ronchères;C;Non
02656;02;Roucy;C;Non
02657;02;Rougeries;C;Non
02658;02;Roupy;C;Non
02659;02;Rouvroy;B2;Non
02660;02;Rouvroy-sur-Serre;C;Non
02661;02;Royaucourt-et-Chailvet;C;Non
02662;02;Rozet-Saint-Albin;C;Non
02663;02;Rozières-sur-Crise;C;Non
02664;02;Rozoy-Bellevalle;C;Non
02665;02;Grand-Rozoy;C;Non
02666;02;Rozoy-sur-Serre;C;Non
02667;02;Saconin-et-Breuil;C;Non
02668;02;Sains-Richaumont;C;Non
02670;02;Saint-Algis;C;Non
02671;02;Saint-Aubin;C;Non
02672;02;Saint-Bandry;C;Non
02673;02;Saint-Christophe-à-Berry;C;Non
02674;02;Saint-Clément;C;Non
02675;02;Sainte-Croix;C;Non
02676;02;Saint-Erme-Outre-et-Ramecourt;C;Non
02677;02;Saint-Eugène;C;Non
02678;02;Sainte-Geneviève;C;Non
02679;02;Saint-Gengoulph;B2;Non
02680;02;Saint-Gobain;C;Non
02681;02;Saint-Gobert;C;Non
02682;02;Saint-Mard;C;Non
02683;02;Saint-Martin-Rivière;C;Non
02684;02;Saint-Michel;C;Non
02685;02;Saint-Nicolas-aux-Bois;C;Non
02686;02;Saint-Paul-aux-Bois;C;Non
02687;02;Saint-Pierre-Aigle;C;Non
02688;02;Saint-Pierre-lès-Franqueville;C;Non
02689;02;Saint-Pierremont;C;Non
02690;02;Sainte-Preuve;C;Non
02691;02;Saint-Quentin;B1;Reclassement
02693;02;Saint-Rémy-Blanzy;C;Non
02694;02;Saint-Simon;C;Non
02696;02;Saint-Thomas;C;Non
02697;02;Samoussy;C;Non
02698;02;Sancy-les-Cheminots;C;Non
02699;02;Saponay;C;Non
02701;02;Saulchery;C;Non
02702;02;Savy;C;Non
02703;02;Seboncourt;C;Non
02704;02;Selens;C;Non
02705;02;La Selve;C;Non
02706;02;Septmonts;C;Non
02707;02;Septvaux;C;Non
02708;02;Sequehart;C;Non
02709;02;Serain;C;Non
02710;02;Seraucourt-le-Grand;C;Non
02711;02;Serches;C;Non
02712;02;Sergy;C;Non
02713;02;Seringes-et-Nesles;C;Non
02714;02;Sermoise;C;Non
02715;02;Serval;C;Non
02716;02;Servais;C;Non
02717;02;Séry-lès-Mézières;C;Non
02718;02;Silly-la-Poterie;C;Non
02719;02;Sinceny;C;Non
02720;02;Sissonne;C;Non
02721;02;Sissy;C;Non
02722;02;Soissons;B1;Reclassement
02723;02;Soize;C;Non
02724;02;Sommelans;C;Non
02725;02;Sommeron;C;Non
02726;02;Sommette-Eaucourt;C;Non
02727;02;Sons-et-Ronchères;C;Non
02728;02;Sorbais;C;Non
02729;02;Soucy;C;Non
02730;02;Soupir;C;Non
02731;02;Le Sourd;C;Non
02732;02;Surfontaine;C;Non
02734;02;Taillefontaine;C;Non
02735;02;Tannières;C;Non
02736;02;Tartiers;C;Non
02737;02;Tavaux-et-Pontséricourt;C;Non
02738;02;Tergnier;C;Non
02739;02;Terny-Sorny;C;Non
02740;02;Thenailles;C;Non
02741;02;Thenelles;C;Non
02742;02;Thiernu;C;Non
02743;02;Le Thuel;C;Non
02744;02;Torcy-en-Valois;C;Non
02745;02;Toulis-et-Attencourt;C;Non
02746;02;Travecy;C;Non
02747;02;Trefcon;C;Non
02748;02;Trélou-sur-Marne;C;Non
02749;02;Troësnes;C;Non
02750;02;Trosly-Loire;C;Non
02751;02;Trucy;C;Non
02752;02;Tugny-et-Pont;C;Non
02753;02;Tupigny;C;Non
02754;02;Ugny-le-Gay;C;Non
02755;02;Urcel;C;Non
02756;02;Urvillers;C;Non
02757;02;Vadencourt;C;Non
02758;02;Vailly-sur-Aisne;C;Non
02759;02;La Vallée-au-Blé;C;Non
02760;02;La Vallée-Mulâtre;C;Non
02761;02;Variscourt;C;Non
02762;02;Vassens;C;Non
02763;02;Vasseny;C;Non
02764;02;Vassogne;C;Non
02765;02;Vaucelles-et-Beffecourt;C;Non
02766;02;Vaudesson;C;Non
02767;02;Vauxrezis;C;Non
02768;02;Vauxaillon;C;Non
02769;02;Vaux-Andigny;C;Non
02770;02;Vauxbuin;B2;Non
02772;02;Vaux-en-Vermandois;C;Non
02773;02;Vauxtin;C;Non
02774;02;Vendelles;C;Non
02775;02;Vendeuil;C;Non
02776;02;Vendhuile;C;Non
02777;02;Vendières;C;Non
02778;02;Vendresse-Beaulne;C;Non
02779;02;Vénérolles;C;Non
02780;02;Venizel;C;Non
02781;02;Verdilly;C;Non
02782;02;Le Verguier;C;Non
02783;02;Grand-Verly;C;Non
02784;02;Petit-Verly;C;Non
02785;02;Vermand;C;Non
02786;02;Verneuil-sous-Coucy;C;Non
02787;02;Verneuil-sur-Serre;C;Non
02788;02;Versigny;C;Non
02789;02;Vervins;C;Non
02790;02;Vesles-et-Caumont;C;Non
02791;02;Veslud;C;Non
02792;02;Veuilly-la-Poterie;B2;Non
02793;02;Vézaponin;C;Non
02794;02;Vézilly;C;Non
02795;02;Vic-sur-Aisne;C;Non
02796;02;Vichel-Nanteuil;B2;Non
02797;02;Viel-Arcy;C;Non
02798;02;Viels-Maisons;B2;Non
02799;02;Vierzy;B2;Non
02800;02;Viffort;C;Non
02801;02;Vigneux-Hocquet;C;Non
02802;02;La Ville-aux-Bois-lès-Dizy;C;Non
02803;02;La Ville-aux-Bois-lès-Pontavert;C;Non
02804;02;Villemontoire;C;Non
02805;02;Villeneuve-Saint-Germain;B2;Non
02806;02;Villeneuve-sur-Fère;C;Non
02807;02;Villequier-Aumont;C;Non
02808;02;Villeret;C;Non
02809;02;Villers-Agron-Aiguizy;C;Non
02810;02;Villers-Cotterêts;B1;Non
02812;02;Villers-Hélon;C;Non
02813;02;Villers-le-Sec;C;Non
02814;02;Villers-lès-Guise;C;Non
02815;02;Villers-Saint-Christophe;C;Non
02816;02;Villers-sur-Fère;C;Non
02817;02;Ville-Savoye;C;Non
02818;02;Villiers-Saint-Denis;C;Non
02819;02;Vincy-Reuil-et-Magny;C;Non
02820;02;Viry-Noureuil;C;Non
02821;02;Vivaise;C;Non
02822;02;Vivières;C;Non
02823;02;Voharies;C;Non
02824;02;Vorges;C;Non
02826;02;Voulpaix;C;Non
02827;02;Voyenne;C;Non
02828;02;Vregny;C;Non
02829;02;Vuillery;C;Non
02830;02;Wassigny;C;Non
02831;02;Watigny;C;Non
02832;02;Wiège-Faty;C;Non
02833;02;Wimy;C;Non
02834;02;Wissignicourt;C;Non
03001;03;Abrest;B2;Non
03002;03;Agonges;C;Non
03003;03;Ainay-le-Château;C;Non
03004;03;Andelaroche;C;Non
03005;03;Archignat;C;Non
03006;03;Arfeuilles;C;Non
03007;03;Arpheuilles-Saint-Priest;C;Non
03008;03;Arronnes;C;Non
03009;03;Aubigny;C;Non
03010;03;Audes;C;Non
03011;03;Aurouër;C;Non
03012;03;Autry-Issards;C;Non
03013;03;Avermes;C;Non
03014;03;Avrilly;C;Non
03015;03;Bagneux;C;Non
03016;03;Barberier;C;Non
03017;03;Barrais-Bussolles;C;Non
03018;03;Bayet;C;Non
03019;03;Beaulon;C;Non
03020;03;Beaune-d'Allier;C;Non
03021;03;Bègues;C;Non
03022;03;Bellenaves;C;Non
03023;03;Bellerive-sur-Allier;B2;Non
03024;03;Bert;C;Non
03025;03;Bessay-sur-Allier;C;Non
03026;03;Besson;C;Non
03027;03;Bézenet;C;Non
03028;03;Billezois;C;Non
03029;03;Billy;C;Non
03030;03;Biozat;C;Non
03031;03;Bizeneuille;C;Non
03032;03;Blomard;C;Non
03033;03;Bost;C;Non
03034;03;Boucé;C;Non
03035;03;Le Bouchaud;C;Non
03036;03;Bourbon-l'Archambault;C;Non
03037;03;Braize;C;Non
03038;03;Bransat;C;Non
03039;03;Bresnay;C;Non
03040;03;Bressolles;C;Non
03041;03;Le Brethon;C;Non
03042;03;Le Breuil;C;Non
03043;03;Broût-Vernet;C;Non
03044;03;Brugheas;C;Non
03045;03;Busset;C;Non
03046;03;Buxières-les-Mines;C;Non
03047;03;La Celle;C;Non
03048;03;Cérilly;C;Non
03049;03;Cesset;C;Non
03050;03;La Chabanne;C;Non
03051;03;Chambérat;C;Non
03052;03;Chamblet;C;Non
03053;03;Chantelle;C;Non
03054;03;Chapeau;C;Non
03055;03;La Chapelaude;C;Non
03056;03;La Chapelle;C;Non
03057;03;La Chapelle-aux-Chasses;C;Non
03058;03;Chappes;C;Non
03059;03;Chareil-Cintrat;C;Non
03060;03;Charmeil;C;Non
03061;03;Charmes;C;Non
03062;03;Charroux;C;Non
03063;03;Chassenard;C;Non
03064;03;Château-sur-Allier;C;Non
03065;03;Châtel-de-Neuvre;C;Non
03066;03;Châtel-Montagne;C;Non
03067;03;Châtelperron;C;Non
03068;03;Châtelus;C;Non
03069;03;Châtillon;C;Non
03070;03;Chavenon;C;Non
03071;03;Chavroches;C;Non
03072;03;Chazemais;C;Non
03073;03;Chemilly;C;Non
03074;03;Chevagnes;C;Non
03075;03;Chezelle;C;Non
03076;03;Chézy;C;Non
03077;03;Chirat-l'Église;C;Non
03078;03;Chouvigny;C;Non
03079;03;Cindré;C;Non
03080;03;Cognat-Lyonne;C;Non
03081;03;Colombier;C;Non
03082;03;Commentry;C;Non
03083;03;Contigny;C;Non
03084;03;Cosne-d'Allier;C;Non
03085;03;Coulandon;C;Non
03086;03;Coulanges;C;Non
03087;03;Couleuvre;C;Non
03088;03;Courçais;C;Non
03089;03;Coutansouze;C;Non
03090;03;Couzon;C;Non
03091;03;Créchy;C;Non
03092;03;Cressanges;C;Non
03093;03;Creuzier-le-Neuf;B2;Non
03094;03;Creuzier-le-Vieux;B2;Non
03095;03;Cusset;B2;Non
03096;03;Deneuille-lès-Chantelle;C;Non
03097;03;Deneuille-les-Mines;C;Non
03098;03;Désertines;B2;Non
03099;03;Deux-Chaises;C;Non
03100;03;Diou;C;Non
03101;03;Domérat;B2;Non
03102;03;Dompierre-sur-Besbre;C;Non
03103;03;Le Donjon;C;Non
03104;03;Doyet;C;Non
03105;03;Droiturier;C;Non
03106;03;Durdat-Larequille;C;Non
03107;03;Ébreuil;C;Non
03108;03;Échassières;C;Non
03109;03;Escurolles;C;Non
03110;03;Espinasse-Vozelle;C;Non
03111;03;Estivareilles;C;Non
03112;03;Étroussat;C;Non
03113;03;Ferrières-sur-Sichon;C;Non
03114;03;La Ferté-Hauterive;C;Non
03115;03;Fleuriel;C;Non
03116;03;Fourilles;C;Non
03117;03;Franchesse;C;Non
03118;03;Gannat;C;Non
03119;03;Gannay-sur-Loire;C;Non
03120;03;Garnat-sur-Engièvre;C;Non
03121;03;Gennetines;C;Non
03122;03;Gipcy;C;Non
03124;03;Gouise;C;Non
03125;03;La Guillermie;C;Non
03126;03;Hauterive;B2;Non
03127;03;Hérisson;C;Non
03128;03;Huriel;C;Non
03129;03;Hyds;C;Non
03130;03;Isle-et-Bardais;C;Non
03131;03;Isserpent;C;Non
03132;03;Jaligny-sur-Besbre;C;Non
03133;03;Jenzat;C;Non
03134;03;Laféline;C;Non
03135;03;Lalizolle;C;Non
03136;03;Lamaids;C;Non
03137;03;Langy;C;Non
03138;03;Lapalisse;C;Non
03139;03;Laprugne;C;Non
03140;03;Lavault-Sainte-Anne;B2;Non
03141;03;Lavoine;C;Non
03142;03;Lenax;C;Non
03143;03;Lételon;C;Non
03144;03;Liernolles;C;Non
03145;03;Lignerolles;C;Non
03146;03;Limoise;C;Non
03147;03;Loddes;C;Non
03148;03;Loriges;C;Non
03149;03;Louchy-Montfand;C;Non
03150;03;Louroux-Bourbonnais;C;Non
03151;03;Louroux-de-Beaune;C;Non
03152;03;Louroux-de-Bouble;C;Non
03154;03;Luneau;C;Non
03155;03;Lurcy-Lévis;C;Non
03156;03;Lusigny;C;Non
03157;03;Magnet;C;Non
03158;03;Haut-Bocage;C;Non
03159;03;Malicorne;C;Non
03160;03;Marcenat;C;Non
03161;03;Marcillat-en-Combraille;C;Non
03162;03;Marigny;C;Non
03163;03;Mariol;C;Non
03164;03;Le Mayet-d'École;C;Non
03165;03;Le Mayet-de-Montagne;C;Non
03166;03;Mazerier;C;Non
03167;03;Mazirat;C;Non
03168;03;Meaulne-Vitray;C;Non
03169;03;Meillard;C;Non
03170;03;Meillers;C;Non
03171;03;Mercy;C;Non
03172;03;Mesples;C;Non
03173;03;Molinet;C;Non
03174;03;Molles;C;Non
03175;03;Monestier;C;Non
03176;03;Monétay-sur-Allier;C;Non
03177;03;Monétay-sur-Loire;C;Non
03178;03;Montaiguët-en-Forez;C;Non
03179;03;Montaigu-le-Blin;C;Non
03180;03;Montbeugny;C;Non
03181;03;Montcombroux-les-Mines;C;Non
03182;03;Monteignet-sur-l'Andelot;C;Non
03183;03;Le Montet;C;Non
03184;03;Montilly;C;Non
03185;03;Montluçon;B2;Non
03186;03;Montmarault;C;Non
03187;03;Montoldre;C;Non
03188;03;Montord;C;Non
03189;03;Montvicq;C;Non
03190;03;Moulins;C;Non
03191;03;Murat;C;Non
03192;03;Nades;C;Non
03193;03;Nassigny;C;Non
03194;03;Naves;C;Non
03195;03;Néris-les-Bains;C;Non
03196;03;Neuilly-en-Donjon;C;Non
03197;03;Neuilly-le-Réal;C;Non
03198;03;Neure;C;Non
03200;03;Neuvy;C;Non
03201;03;Nizerolles;C;Non
03202;03;Noyant-d'Allier;C;Non
03203;03;Paray-le-Frésil;C;Non
03204;03;Paray-sous-Briailles;C;Non
03205;03;Périgny;C;Non
03206;03;La Petite-Marche;C;Non
03207;03;Pierrefitte-sur-Loire;C;Non
03208;03;Le Pin;C;Non
03209;03;Poëzat;C;Non
03210;03;Pouzy-Mésangy;C;Non
03211;03;Prémilhat;B2;Non
03212;03;Quinssaines;B2;Non
03213;03;Reugny;C;Non
03214;03;Rocles;C;Non
03215;03;Rongères;C;Non
03216;03;Ronnet;C;Non
03217;03;Saint-Angel;C;Non
03218;03;Saint-Aubin-le-Monial;C;Non
03219;03;Saint-Bonnet-de-Four;C;Non
03220;03;Saint-Bonnet-de-Rochefort;C;Non
03221;03;Saint-Bonnet-Tronçais;C;Non
03222;03;Saint-Caprais;C;Non
03223;03;Saint-Christophe-en-Bourbonnais;C;Non
03224;03;Saint-Clément;C;Non
03225;03;Saint-Désiré;C;Non
03226;03;Saint-Didier-en-Donjon;C;Non
03227;03;Saint-Didier-la-Forêt;C;Non
03228;03;Saint-Éloy-d'Allier;C;Non
03229;03;Saint-Ennemond;C;Non
03230;03;Saint-Étienne-de-Vicq;C;Non
03231;03;Saint-Fargeol;C;Non
03232;03;Saint-Félix;C;Non
03233;03;Saint-Genest;C;Non
03234;03;Saint-Gérand-de-Vaux;C;Non
03235;03;Saint-Gérand-le-Puy;C;Non
03236;03;Saint-Germain-des-Fossés;C;Non
03237;03;Saint-Germain-de-Salles;C;Non
03238;03;Saint-Hilaire;C;Non
03239;03;Saint-Léger-sur-Vouzance;C;Non
03240;03;Saint-Léon;C;Non
03241;03;Saint-Léopardin-d'Augy;C;Non
03242;03;Saint-Loup;C;Non
03243;03;Saint-Marcel-en-Murat;C;Non
03244;03;Saint-Marcel-en-Marcillat;C;Non
03245;03;Saint-Martin-des-Lais;C;Non
03246;03;Saint-Martinien;C;Non
03247;03;Saint-Menoux;C;Non
03248;03;Saint-Nicolas-des-Biefs;C;Non
03249;03;Saint-Palais;C;Non
03250;03;Saint-Pierre-Laval;C;Non
03251;03;Saint-Plaisir;C;Non
03252;03;Saint-Pont;C;Non
03253;03;Saint-Pourçain-sur-Besbre;C;Non
03254;03;Saint-Pourçain-sur-Sioule;C;Non
03255;03;Saint-Priest-d'Andelot;C;Non
03256;03;Saint-Priest-en-Murat;C;Non
03257;03;Saint-Prix;C;Non
03258;03;Saint-Rémy-en-Rollat;C;Non
03259;03;Saint-Sauvier;C;Non
03260;03;Saint-Sornin;C;Non
03261;03;Sainte-Thérence;C;Non
03262;03;Saint-Victor;B2;Non
03263;03;Saint-Voir;C;Non
03264;03;Saint-Yorre;B2;Non
03265;03;Saligny-sur-Roudon;C;Non
03266;03;Sanssat;C;Non
03267;03;Saulcet;C;Non
03268;03;Saulzet;C;Non
03269;03;Sauvagny;C;Non
03270;03;Sazeret;C;Non
03271;03;Serbannes;B2;Non
03272;03;Servilly;C;Non
03273;03;Seuillet;C;Non
03274;03;Sorbier;C;Non
03275;03;Souvigny;C;Non
03276;03;Sussat;C;Non
03277;03;Target;C;Non
03278;03;Taxat-Senat;C;Non
03279;03;Teillet-Argenty;C;Non
03280;03;Terjat;C;Non
03281;03;Le Theil;C;Non
03282;03;Theneuille;C;Non
03283;03;Thiel-sur-Acolin;C;Non
03284;03;Thionne;C;Non
03285;03;Tortezais;C;Non
03286;03;Toulon-sur-Allier;C;Non
03287;03;Treban;C;Non
03288;03;Treignat;C;Non
03289;03;Treteau;C;Non
03290;03;Trévol;C;Non
03291;03;Trézelles;C;Non
03292;03;Tronget;C;Non
03293;03;Urçay;C;Non
03294;03;Ussel-d'Allier;C;Non
03295;03;Valignat;C;Non
03296;03;Valigny;C;Non
03297;03;Vallon-en-Sully;C;Non
03298;03;Varennes-sur-Allier;C;Non
03299;03;Varennes-sur-Tèche;C;Non
03300;03;Vaumas;C;Non
03301;03;Vaux;C;Non
03302;03;Veauce;C;Non
03303;03;Venas;C;Non
03304;03;Vendat;C;Non
03305;03;Verneix;C;Non
03306;03;Le Vernet;B2;Non
03307;03;Verneuil-en-Bourbonnais;C;Non
03308;03;Vernusse;C;Non
03309;03;Le Veurdre;C;Non
03310;03;Vichy;B2;Non
03311;03;Vicq;C;Non
03312;03;Vieure;C;Non
